,Name,Developability Index (Fv)
2191,6ddv_BA_clean,42.5076249999999
2192,6df0_HL_clean,34.808463
2193,6df1_HL_clean,30.298126
2194,6df2_HL_clean,30.917294
2195,6dfi_HL_clean,40.711979
2196,6dfj_HL_clean,44.1589709999999
2197,6dg2_AB_clean,35.3784900000001
2198,6dkj_HL_clean,38.7369720000001
2199,6dla_HL_clean,52.2187450000001
2200,6dlb_HL_clean,49.488896
2201,6dn0_AB_clean,54.105161
2202,6dsi_AA_clean,60.462218
2203,6dw2_BA_clean,41.294136
2204,6dwc_HL_clean,35.6771800000001
2205,6dwi_FE_clean,34.748384
2206,6dzn_HL_clean,58.24438
2207,6dzr_HL_clean,39.240153
2208,6e3h_HL_clean,56.545184
2209,6e4x_ZY_clean,49.024426
2210,6e4y_HL_clean,47.770211
2211,6e4z_HL_clean,44.358573
2212,6e56_GI_clean,40.148264
2213,6e62_HL_clean,45.890777
2214,6e63_HL_clean,37.1258529999999
2215,6e65_HL_clean,43.421404
2216,6e9g_AB_clean,32.18212
2217,6e9h_AB_clean,28.969223
2218,6e9i_CD_clean,38.713877
2219,6e9k_AB_clean,31.497133
2220,6e9u_AB_clean,40.509802
2221,6ehv_XX_clean,50.436554
2222,6ehw_BB_clean,54.405633
2223,6ehx_BB_clean,61.363055
2224,6ehy_BB_clean,56.552057
2225,6ejg_DD_clean,56.2299219999999
2226,6ejm_II_clean,68.840494
2227,6ek2_HH_clean,46.140501
2228,6ele_HL_clean,31.1445360000001
2229,6elj_HL_clean,31.793798
2230,6ell_HL_clean,31.102449
2231,6elu_KL_clean,39.545223
2232,6emj_AB_clean,39.200262
2233,6erx_FG_clean,53.179281
2234,6ev2_AB_clean,41.321157
2235,6ewb_JK_clean,43.071261
2236,6eyn_DC_clean,38.782723
2237,6f7t_BA_clean,52.56838
2238,6fab_HL_clean,40.1720399999999
2239,6fax_HL_clean,29.890451
2240,6fbj_HL_clean,42.776225
2241,6ffj_EE_clean,52.42631
2242,6fg1_HL_clean,31.307164
2243,6fg2_IM_clean,34.711308
2244,6fgb_HL_clean,51.735844
2245,6fla_HL_clean,37.6087
2246,6flb_HL_clean,37.579997
2247,6flc_BA_clean,28.306204
2248,6foe_AB_clean,38.832832
2249,6frj_HH_clean,51.8465779999999
2250,6fxn_DE_clean,51.4610609999999
2251,6fy0_IM_clean,47.224819
2252,6fy2_XY_clean,46.632665
2253,6fy3_HL_clean,52.764069
2254,6fzq_HH_clean,53.891118
2255,6fzr_HH_clean,53.088939
2256,6g8r_AA_clean,55.7832250000001
2257,6gc2_HL_clean,26.245416
2258,6gfe_HL_clean,30.145377
2259,6ghg_HL_clean,40.43028
2260,6gk7_HL_clean,35.9533439999999
2261,6gk8_HL_clean,33.0308300000001
2262,6gku_HL_clean,34.077747
2263,6glw_HL_clean,42.7226050000001
2264,6gv4_HL_clean,43.759099
2265,6gxx_HL_clean,52.512346
2266,6h06_EF_clean,33.2934130000001
2267,6h0e_CD_clean,31.55375
2268,6h2y_HL_clean,54.084653
2269,6h3h_AB_clean,47.933232
2270,6h3t_IM_clean,50.285344
2271,6hf1_FE_clean,45.130781
2272,6hhc_HL_clean,40.922828
2273,6hig_HL_clean,43.315553
2274,6hkg_AB_clean,43.1492120000001
2275,6hxw_CD_clean,28.124327
2276,6i07_BB_clean,76.252631
2277,6i8s_GK_clean,35.531169
2278,6i9i_HL_clean,33.707998
2279,6iap_HL_clean,21.648908
2280,6ias_HL_clean,20.956108
2281,6icc_HL_clean,36.38161
2282,6idg_HL_clean,46.405707
2283,6idh_HL_clean,45.651048
2284,6iea_HL_clean,42.3488729999999
2285,6ieb_HL_clean,49.011318
2286,6iek_BC_clean,48.428814
2287,6igu_HL_clean,58.7405870000001
2288,6iut_HL_clean,34.358522
2289,6iuv_CD_clean,47.626274
2290,6ivz_HL_clean,55.8513969999999
2291,6iw2_HI_clean,53.110948
2292,6j5d_HL_clean,36.182652
2293,6j5f_HL_clean,37.054941
2294,6j6y_BC_clean,45.858371
2295,6j71_BB_clean,52.4244269999999
2296,6jbt_HL_clean,51.0571
2297,6jc2_HL_clean,47.766829
2298,6jep_HL_clean,31.8999289999999
2299,6k4z_AA_clean,52.177037
2300,6k65_HL_clean,56.70918
2301,6m87_JI_clean,38.359675
2302,6me1_AB_clean,31.1296040000001
2303,6med_GI_clean,34.370955
2304,6mee_AB_clean,48.331424
2305,6mef_HL_clean,32.1900419999999
2306,6meg_HL_clean,47.250562
2307,6meh_HL_clean,48.069158
2308,6mei_HL_clean,36.3428319999999
2309,6mej_HL_clean,36.132458
2310,6mfj_HL_clean,34.263547
2311,6mft_AB_clean,32.175112
2312,6mg7_HL_clean,34.7773490000001
2313,6mh2_BA_clean,39.721472
2314,6mhr_DE_clean,59.9349239999999
2315,6mi2_DE_clean,58.1328329999999
2316,6ml8_HL_clean,41.177602
2317,6mlk_HL_clean,49.8858260000001
2318,6mnf_MK_clean,56.1882
2319,6mnq_HL_clean,55.7162159999999
2320,6mnr_HL_clean,52.0588119999999
2321,6mns_AB_clean,53.26011
2322,6mqc_AB_clean,72.3637459999999
2323,6mqe_AB_clean,53.602397
2324,6mqr_HL_clean,52.997383
2325,6mqs_CD_clean,58.208454
2326,6msy_HL_clean,61.104448
2327,6mtj_HL_clean,59.277027
2328,6mtn_HL_clean,60.181331
2329,6mto_HL_clean,50.723402
2330,6mtp_HL_clean,52.756655
2331,6mtq_HL_clean,50.942323
2332,6mtr_HL_clean,44.205934
2333,6mts_HL_clean,55.4446479999999
2334,6mtt_HL_clean,49.4425469999999
2335,6mu3_HL_clean,59.2494269999999
2336,6mu6_HL_clean,58.6223889999999
2337,6mu7_HL_clean,58.252026
2338,6mu8_HL_clean,58.885276
2339,6mub_MK_clean,59.318558
2340,6muf_DE_clean,74.584298
2341,6mug_HL_clean,58.016429
2342,6mv5_HL_clean,45.156286
2343,6mwn_CD_clean,34.2379980000001
2344,6mxr_AB_clean,38.768196
2345,6mxs_AB_clean,41.2665809999999
2346,6my4_AB_clean,35.8251700000001
2347,6my5_AB_clean,45.056547
2348,6n16_KJ_clean,55.277033
2349,6n32_KM_clean,59.4736490000001
2350,6n35_MK_clean,59.4332309999999
2351,6n6b_KL_clean,34.070654
2352,6n7u_AB_clean,37.295583
2353,6n81_HL_clean,27.8638969999999
2354,6nb8_HL_clean,35.1593209999999
2355,6ncp_AB_clean,36.9146849999999
2356,6nfu_AB_clean,43.49109
2357,6nfv_AB_clean,43.237433
2358,6nm6_DE_clean,69.828194
2359,6nmr_AB_clean,51.588129
2360,6nms_BA_clean,45.1121540000001
2361,6nmt_BA_clean,39.184443
2362,6nmu_BA_clean,43.508471
2363,6nmv_HL_clean,41.8348400000001
2364,6nnf_UV_clean,52.1734700000001
2365,6nnj_UV_clean,69.0718499999998
2366,6nou_AA_clean,72.795657
2367,6nov_CD_clean,53.031228
2368,6o39_BA_clean,39.652016
2369,6o3a_BA_clean,44.42195
2370,6o3b_GE_clean,45.0545120000001
2371,6oan_BB_clean,56.450488
2372,6obd_HL_clean,42.0047980000001
2373,6obz_AB_clean,30.898644
2374,6oc3_CD_clean,30.783708
2375,6ocb_HL_clean,28.2074770000001
2376,6ogx_CD_clean,24.110803
2377,6okm_HL_clean,36.059484
2378,6ol5_AB_clean,37.961909
2379,6ol6_AB_clean,31.4017
2380,6ol7_HL_clean,43.932841
2381,6otc_HL_clean,52.004472
2382,6oy4_DC_clean,44.18411
2383,6pa0_AB_clean,42.3082410000001
2384,6pcu_IH_clean,55.3957670000001
2385,6pe7_HL_clean,40.06563
2386,6pe8_HL_clean,37.676356
2387,6phb_DC_clean,29.025586
2388,6phc_AB_clean,58.86591
2389,6phg_AB_clean,52.113195
2390,6phh_CD_clean,64.077097
2391,6pxg_CD_clean,41.763414
2392,6pxh_CD_clean,41.606209
2393,6qcu_HL_clean,27.969588
2394,6qig_HL_clean,39.056433
2395,6qn7_AB_clean,48.8982389999999
2396,6qn8_GI_clean,58.871244
2397,6qn9_HL_clean,44.91572
2398,6qna_EF_clean,58.5231500000001
2399,6qnk_DC_clean,54.7697150000001
2400,6r8x_CB_clean,59.6977799999999
2401,6rco_AB_clean,46.8289839999999
2402,6rcq_AB_clean,51.711292
2403,6rcs_AB_clean,48.1450829999999
2404,6s5a_HL_clean,52.959817
2405,6tyb_HL_clean,41.472622
2406,6u1t_HL_clean,49.2711179999999
2407,7fab_HL_clean,47.6986540000001
2408,8fab_BA_clean,46.379587
